,time,velocity,altitude,throttle,elevator,aileron,rudder,moment_aileron,power_aileron,moment_elevator,power_elevator,moment_rudder,power_rudder
188,6.266666666666654,718.4955953072686,2529.873041670605,0.1395,-0.12427830676124695,7.568266441658595e-06,0.01899530407195883,0.014074673115702624,0.004857915731703408,3661.116546624275,-3562.6556336870026,-711.1071705758488,58.27906376966776
189,6.299999999999987,719.3401973745,2507.3071194346053,0.1395,-0.1711138720785614,0.006229287549926475,0.015567553563227712,-24.173127074776644,-1.6930911112686318,5055.722636834732,-2665.60680766396,-584.7621672887619,22.56449161826565
190,6.333333333333321,720.1647599594056,2484.7235427783394,0.1395,-0.19195781359173336,0.005496583283725212,0.013573109976417759,-21.468903785860995,0.1770825112376322,5687.887013265165,-1334.6515307653442,-511.88235525288223,11.492883343343037
191,6.366666666666654,720.985525927463,2462.1277116702777,0.1395,-0.19542107124545105,0.003448844102714925,0.012294177082923031,-13.650627122844355,0.3146765108411837,5806.864658619284,-226.39330986265423,-465.8519201898686,6.707068309274698
192,6.399999999999987,721.8104948570966,2439.5264653805907,0.1395,-0.18748355493368268,0.0015532229209582545,0.011508645464562638,-6.413131823539024,0.1368544117205538,5586.499787082228,499.18496873259966,-438.4665056244507,3.8773693771715907
193,6.43333333333332,722.6377275927335,2416.9276369891704,0.1395,-0.17259004612733875,0.00011293141364275282,0.0110866316469217,-0.9446835819303688,0.015317004844997326,5156.677705490651,864.5778350293655,-424.89880837498686,2.0185953397168444
194,6.4666666666666535,723.4576348974895,2394.3397064720766,0.1395,-0.15415951857210575,-0.0008744702562894798,0.01090891903477688,2.7568631633040224,-0.030644049138674894,4617.989932395787,958.1374835505508,-420.6571583751564,0.8415571544462893
195,6.499999999999987,724.256877716931,2371.7716233169763,0.1395,-0.13463414222784256,-0.0015730456149289146,0.010885610019330631,5.331914505837945,-0.04193083604541152,4042.8741799907575,888.6417665183517,-422.31307315101617,0.11081423114635656
196,6.53333333333332,725.02191155853,2349.2323544625424,0.1395,-0.1157591461803298,-0.0020307026866537834,0.010923903341008259,6.967117224960532,-0.03589470409584502,3483.683741672662,740.2231670780963,-426.2920728889781,-0.18376693800738336
197,6.566666666666653,725.7418074878284,2326.7307534078773,0.1395,-0.09856458607966985,-0.002320572412883869,0.010961037278854386,7.950626351083485,-0.025944259902719976,2971.8294973281595,575.2439247892747,-430.14333746283074,-0.17981308362742596
198,6.599999999999986,726.4096180368348,2304.275234319991,0.1395,-0.08358204433177953,-0.0024877274752087715,0.010954607453692212,8.461085382028937,-0.015921452798455315,2523.9979980542134,425.7077777060143,-432.1881598749285,0.03128305159749474
199,6.6333333333333195,727.0224350080448,2281.873539019244,0.1395,-0.07109637928088519,-0.0025520743045122805,0.010875219909785355,8.577526217701605,-0.006213356724412178,2149.541924094747,302.13057846220926,-431.24976542828466,0.3854058656024236
200,6.666666666666653,727.5812347351863,2259.532600149991,0.1395,-0.0613391073338069,-0.0025355504526946007,0.010712390330980178,8.387018989158538,0.001560112800534376,1856.2320932298749,203.89086521686676,-426.888552361206,0.7825009805372658
201,6.699999999999986,728.0900643301927,2237.2584059508818,0.1395,-0.05392053734505561,-0.002455562716555674,0.010464803438615293,7.958682775506226,0.0071664105106789356,1632.881680185317,136.36785116345175,-419.02981508065847,1.1679107508561746
202,6.733333333333319,728.5547838167424,2215.0560925614227,0.1395,-0.04846316049485575,-0.0023251434486156733,0.010138564026620068,7.343921506058082,0.010782187173744594,1468.507260145839,90.21881625689521,-407.898026844177,1.4980458726252388
203,6.766666666666652,728.9821731587575,2192.929974939627,0.1395,-0.04462770938794858,-0.0021560927464050607,0.009743978679364006,6.588986848976861,0.012539282940674476,1353.147746289852,58.425004113692495,-393.89093936453605,1.7496614653836977
204,6.799999999999986,729.3792421667328,2170.8836176021864,0.1395,-0.04211886123621473,-0.00196213748073752,0.009293630183757574,5.74776800350091,0.012549831284861254,1278.0687417905058,36.09654805261999,-377.5027826482597,1.9138414477470167
205,6.833333333333319,729.7527664457932,2148.919905607803,0.1395,-0.040683582306734245,-0.0017502075800212473,0.00879974959642916,4.846716951181335,0.011563171701134415,1235.7398638784082,19.96643130769376,-359.2198988479953,1.9971901910466625
206,6.866666666666652,730.1089400756662,2127.041142265001,0.1395,-0.04010506754652666,-0.001532155652919922,0.008274611933253398,3.932115531653569,0.00965213263304657,1219.6720993097956,7.943183863611156,-339.53403677725333,2.00721348660119
207,6.899999999999985,730.453202106544,2105.249125285769,0.1395,-0.040198359797710824,-0.0013124142286026251,0.00772851431418251,3.0203168798922793,0.007471392072377489,1224.3012293988163,-1.2857926555635764,-318.8619365565057,1.9602436003217707
208,6.9333333333333185,730.7901315010023,2083.5452462769313,0.1395,-0.040805576132555206,-0.0010990703252774122,0.007170976345573759,2.142521927463031,0.0051456778610541945,1244.8547194911985,-8.509405084659445,-297.59091848682687,1.8678035841179148
209,6.966666666666652,731.1234429066565,2061.930562974643,0.1395,-0.04179168548189186,-0.0008950106746381491,0.0066096156120609055,1.3089799383127108,0.003006956957535849,1277.2317226807725,-14.178551180242769,-276.03409850291973,1.7443830057976866
210,6.999999999999985,731.4560171216062,2040.4058860052326,0.1395,-0.04304239060278207,-0.0007051466829565497,0.006051212830742054,0.5382897996852072,0.00115052441632318,1317.9453622261747,-18.556215881880888,-254.4715361585955,1.5996459341934939
211,7.033333333333318,731.7899789504492,2018.9718368794936,0.1395,-0.044460686889830556,-0.0005304252800953439,0.005501080762028898,-0.16690580551940656,-0.0003282877167103519,1364.0221264487818,-21.778374591001178,-233.12517610502084,1.443754069424374
212,7.066666666666651,732.1267885677712,1997.628924894414,0.1395,-0.045966638371565914,-0.00037395686490401895,0.0049640419511784595,-0.7949897060803024,-0.0014003134855183012,1412.9996293611077,-23.954665471513398,-212.1970801737071,1.2828685503227995
213,7.0999999999999845,732.467333017103,1976.3775736569737,0.1395,-0.04749373876575964,-0.00023511618565494894,0.004443780865925115,-1.3494067470355888,-0.0021090976569714715,1462.8174920922784,-25.14749997514056,-191.84390106496204,1.1235862654282325
214,7.133333333333318,732.8120478834752,1955.2181984321708,0.1395,-0.04898982380966901,-0.00011459544096069547,0.003943608670407907,-1.8280667565252595,-0.0024802241949429815,1511.8491591142695,-25.46254598434222,-172.20694363575566,0.9696327748704351
215,7.166666666666651,733.1609853410591,1934.1512108645206,0.1395,-0.05041411848152483,-1.209886247193337e-05,0.003466240487452817,-2.2327621618989797,-0.002576255393617754,1558.812968552873,-24.99372241265386,-153.40345133724287,0.8243766504761523
216,7.199999999999984,733.513909943108,1913.1770526601258,0.1395,-0.05173625727921361,7.198914028875329e-05,0.003014078175924937,-2.5623498457033747,-0.0024255461634543124,1602.7443064962279,-23.85494253187894,-135.5378380299113,0.689909295557649
